index,decile,n_systems,mean_2022,mean_2025,change,se
escs,1,36,417.597713992563,416.700848014374,-0.896865978188714,1.67607175358547
escs,2,36,442.589376546453,436.720337579482,-5.8690389669714,1.68052663417312
escs,3,36,451.009531537772,445.76168355434,-5.247847983432,1.72413550576239
escs,4,36,461.991227757289,453.820880158822,-8.17034759846695,1.69637276609725
escs,5,36,473.037126977157,465.043094917932,-7.99403205922488,1.7276745624494
escs,6,36,482.524021307763,475.830810616385,-6.69321069137732,1.73825350998214
escs,7,36,494.853141069033,486.403906340813,-8.44923472822006,1.7712230087405
escs,8,36,508.529490963105,498.902549897875,-9.62694106522918,1.7721789069872
escs,9,36,525.200441695222,508.384079398661,-16.8163622965604,1.77836046503745
escs,10,36,536.525694134465,506.218293598901,-30.3074005355638,1.76154166775497
escs,D10-D1,36,118.927980141902,89.5174455845265,-29.4105345573751,1.86770437939552
escs_h,1,36,422.865173488135,414.471336492844,-8.39383699529117,1.66790690069884
escs_h,2,36,446.026904921142,435.228703623812,-10.7982012973299,1.66985032137977
escs_h,3,36,453.885726628061,445.018864064877,-8.8668625631841,1.67187873915989
escs_h,4,36,463.921479188615,455.059454171932,-8.86202501668299,1.71348096990165
escs_h,5,36,473.569225949853,464.35472292884,-9.21450302101221,1.71067222673096
escs_h,6,36,484.502004964404,474.959127067382,-9.54287789702244,1.72560933710279
escs_h,7,36,495.903977746987,485.943219739838,-9.9607580071492,1.85292293493426
escs_h,8,36,509.164112711712,500.069391378492,-9.09472133322026,1.77971743878686
escs_h,9,36,521.527859611743,510.137221217056,-11.3906383946872,1.83930372844702
escs_h,10,36,525.264334371794,511.486185794894,-13.7781485769005,1.74466063393016
escs_h,D10-D1,36,102.39916088366,97.0148493020502,-5.38431158160938,1.83065996194715
escs_pca,1,36,427.169982376062,420.14466226248,-7.02532011358181,1.64808523863629
escs_pca,2,36,446.040273862226,435.13854639683,-10.9017274653957,1.66807414097006
escs_pca,3,36,451.709247221582,442.80506517812,-8.90418204346207,1.70877116570185
escs_pca,4,36,462.638148615227,451.968569172529,-10.6695794426979,1.72629162679359
escs_pca,5,36,471.683312948432,461.699752045998,-9.98356090243396,1.7463952151691
escs_pca,6,36,482.13336106263,471.734502927089,-10.3988581355409,1.76379066121593
escs_pca,7,36,494.438543551234,483.604176609757,-10.8343669414762,1.8136047087564
escs_pca,8,36,508.824020729926,499.304979037426,-9.51904169250002,1.77552780007797
escs_pca,9,36,522.810947134185,512.280760414668,-10.5301867195166,1.82216071275913
escs_pca,10,36,529.182441704903,518.033563279854,-11.1488784250492,1.7209667043159
escs_pca,D10-D1,36,102.012459328841,97.8889010173735,-4.12355831146743,1.79488327963809
homepos,1,36,405.157733158122,414.407971082561,9.25023792443858,1.74070703841728
homepos,2,36,438.201809778066,443.215977300902,5.0141675228362,1.71663391987122
homepos,3,36,455.303230149409,454.318568254454,-0.98466189495457,1.74255769491689
homepos,4,36,468.786413083226,464.660916318957,-4.12549676426897,1.7419510755383
homepos,5,36,479.116769461435,469.492570622327,-9.62419883910803,1.73140854558899
homepos,6,36,489.373394607902,475.701046924567,-13.672347683335,1.73784959906336
homepos,7,36,500.414606859786,479.70494550713,-20.7096613526552,1.71446487082477
homepos,8,36,508.957520046834,482.568852666559,-26.3886673802745,1.72500952541439
homepos,9,36,517.611872978508,485.750429149951,-31.8614438285568,1.74369323931859
homepos,10,36,519.769008217097,476.805126269459,-42.9638819476381,1.76979119051935
homepos,D10-D1,36,114.611275058975,62.3971551868983,-52.2141198720767,1.90432490597729
homepos_h,1,36,417.677000369155,407.427417946623,-10.2495824225322,1.76549252176101
homepos_h,2,36,449.178171919124,440.234849212233,-8.94332270689068,1.73516439712469
homepos_h,3,36,464.629335662842,453.55866042842,-11.070675234422,1.75583537590398
homepos_h,4,36,474.799404580967,461.213729552241,-13.5856750287256,1.75894084053304
homepos_h,5,36,483.66800157217,470.23280749986,-13.4351940723105,1.7144983207117
homepos_h,6,36,490.123205325738,475.867431109447,-14.2557742162903,1.72445873538174
homepos_h,7,36,496.911544876939,481.670471775842,-15.241073101097,1.72334801605909
homepos_h,8,36,501.720182456135,487.185133025857,-14.5350494302781,1.73285458705277
homepos_h,9,36,505.802623551942,490.541667634356,-15.2609559175861,1.72872764075744
homepos_h,10,36,503.65883596212,484.815523549174,-18.8433124129463,1.77385404322503
homepos_h,D10-D1,36,85.9818355929651,77.3881056025511,-8.59372999041403,1.92375313332063
