q_pub,1,2,3,4
1,21.5343815854347,3.42492305174425,0.0691956828752502,0.000114465755723503
2,3.39184312346144,17.1804692132402,4.31707379325609,0.0900174643420823
3,0.0815251168642315,4.31455757767394,17.1552607526874,3.44686022288472
4,0.000549083754985872,0.0819787635491114,3.46151305694301,21.4497370455329
