rule,cnt,gap_2022,gap_2025,change,se
Education: tertiary vs 12 years or fewer,USA,40.0627723063487,46.7148159734049,6.65204366705621,11.7753343639895
Books: more than 100 vs 25 or fewer,AUS,86.2754960976518,81.0845374506706,-5.19095864698124,4.17029257823991
Books: more than 100 vs 25 or fewer,AUT,106.994165735576,96.2415591500042,-10.7526065855717,5.79208236131318
Books: more than 100 vs 25 or fewer,BEL,94.4868784355331,91.2161679881564,-3.27071044737676,5.91871302431662
Books: more than 100 vs 25 or fewer,CAN,71.6780531921274,64.2749704030411,-7.40308278908634,4.31041991234733
Books: more than 100 vs 25 or fewer,CHE,107.418156152559,98.3276690794736,-9.09048707308546,6.10740083460964
Books: more than 100 vs 25 or fewer,CHL,65.3248309320842,62.3288834151401,-2.99594751694411,7.0451692773152
Books: more than 100 vs 25 or fewer,COL,75.2346108069334,53.7290702584255,-21.5055405485078,10.9361535833406
Books: more than 100 vs 25 or fewer,CZE,103.695944189506,93.0469986707796,-10.6489455187262,6.22573697815458
Books: more than 100 vs 25 or fewer,DEU,118.25015624245,119.87753326048,1.62737701802928,6.56708461510892
Books: more than 100 vs 25 or fewer,DNK,76.2290471156853,67.2265410205602,-9.00250609512511,5.60928519992939
Books: more than 100 vs 25 or fewer,ESP,79.2150813870518,68.4856420973436,-10.7294392897083,4.09720355753264
Books: more than 100 vs 25 or fewer,EST,76.516702729725,75.8316967339017,-0.685005995823246,5.05644133288387
Books: more than 100 vs 25 or fewer,FIN,81.0631150350831,78.173512959863,-2.88960207522007,5.142024318376
Books: more than 100 vs 25 or fewer,FRA,112.975510332293,95.8393758476381,-17.1361344846547,5.89874890363489
Books: more than 100 vs 25 or fewer,GBR,92.1546528220341,78.9238207744494,-13.2308320475847,5.37620486872751
Books: more than 100 vs 25 or fewer,GRC,71.6601844820759,69.9649073754553,-1.69527710662067,5.62306833604987
Books: more than 100 vs 25 or fewer,HUN,114.903457164752,93.7869838798314,-21.1164732849202,6.52527794049635
Books: more than 100 vs 25 or fewer,IRL,84.7645832427539,82.9233316045655,-1.84125163818845,4.87382111648883
Books: more than 100 vs 25 or fewer,ISL,86.959140180712,85.1482440273744,-1.81089615333758,6.82633537663044
Books: more than 100 vs 25 or fewer,ISR,103.583196106628,93.1672522791433,-10.4159438274851,7.50249053243387
Books: more than 100 vs 25 or fewer,ITA,71.9336911568314,81.0979655680849,9.16427441125353,5.58866404867222
