index,cnt,n_systems,Q1_2022,Q1_2025,Q1_change,Q1_se,Q2_2022,Q2_2025,Q2_change,Q2_se,Q3_2022,Q3_2025,Q3_change,Q3_se,Q4_2022,Q4_2025,Q4_change,Q4_se,Q2-Q1_2022,Q2-Q1_2025,Q2-Q1_change,Q2-Q1_se,Q3-Q1_2022,Q3-Q1_2025,Q3-Q1_change,Q3-Q1_se,Q4-Q1_2022,Q4-Q1_2025,Q4-Q1_change,Q4-Q1_se,Q3-Q2_2022,Q3-Q2_2025,Q3-Q2_change,Q3-Q2_se,Q4-Q2_2022,Q4-Q2_2025,Q4-Q2_change,Q4-Q2_se,Q4-Q3_2022,Q4-Q3_2025,Q4-Q3_change,Q4-Q3_se
homepos_anchor25,AUS,36,465.5920587807,460.860448304237,-4.73161047646295,4.71047977043163,500.455357365256,495.854720365563,-4.600636999693,4.407701846899,514.934064667002,507.278143615361,-7.65592105164092,4.217973823234,516.136108995891,508.275812507601,-7.86029648828918,3.93906403886477,34.8632985845559,34.9942720613258,0.130973476769952,5.41962011115788,49.3420058863018,46.4176953111238,-2.92431057517797,5.33019649037638,50.5440502151903,47.4153642033641,-3.12868601182623,5.09558892862963,14.4787073017459,11.423423249798,-3.05528405194792,5.21370154544511,15.6807516306344,12.4210921420382,-3.25965948859619,4.80539699074645,1.20204432888852,0.997668892240256,-0.204375436648263,4.95110143848349
homepos_anchor25,AUT,36,428.798273185956,424.644491009529,-4.15378217642717,6.29859806574106,481.021836231678,467.579117773457,-13.4427184582203,5.80103116391832,505.506803156548,486.587430098477,-18.9193730580705,5.09677547869295,509.837699722048,492.452269405737,-17.385430316311,4.9008241207922,52.2235630457218,42.9346267639286,-9.28893628179316,6.33920339829515,76.7085299705918,61.9429390889486,-14.7655908816433,6.67620379378113,81.0394265360922,67.8077783962083,-13.2316481398839,7.39379445957864,24.48496692487,19.0083123250199,-5.47665459985012,6.3414657600538,28.8158634903704,24.8731516322796,-3.94271185809072,6.67606499591257,4.33089656550033,5.86483930725973,1.5339427417594,6.10233085399601
homepos_anchor25,BEL,36,427.567694563219,425.945681635101,-1.62201292811818,7.76480599295909,478.387517398084,464.823043965197,-13.5644734328864,5.40803113031526,502.731518908711,487.981138541459,-14.7503803672518,5.03623835731922,508.571677952091,494.139797979071,-14.4318799730196,5.43572105758914,50.8198228348648,38.8773623300966,-11.9424605047682,7.60855545279841,75.1638243454917,62.0354569063581,-13.1283674391336,8.25247584918113,81.0039833888718,68.1941163439703,-12.8098670449015,8.61049500745249,24.3440015106269,23.1580945762615,-1.18590693436539,6.13014632830736,30.184160554007,29.3167540138738,-0.867406540133231,6.48142875069002,5.84015904338008,6.15865943761224,0.31850039423216,5.83802509866307
homepos_anchor25,CAN,36,474.052421568911,460.908092293651,-13.1443292752595,4.2317551760797,511.205180374566,493.884386066313,-17.3207943082532,4.02050221568902,525.576558840963,510.658394596187,-14.9181642447758,3.70967038508702,523.701170459751,503.513972980781,-20.1871974789702,4.6531648204185,37.1527588056557,32.976293772662,-4.17646503299375,4.53408940673388,51.524137272052,49.7503023025357,-1.77383496951637,5.04570825538358,49.6487488908402,42.6058806871295,-7.04286820371073,5.60112796009133,14.3713784663963,16.7740085298737,2.40263006347737,4.42855519886894,12.4959900851845,9.62958691446755,-2.86640317071698,4.99597578541994,-1.87538838121179,-7.14442161540615,-5.26903323419435,4.87994843665656
homepos_anchor25,CHE,36,434.761282111534,433.198375858274,-1.56290625326017,5.83250238356561,475.565916987087,469.108607042125,-6.45730994496165,5.31562509233591,501.396358657796,489.737686609906,-11.6586720478903,5.87390182451882,522.303648879509,492.981945439474,-29.3217034400352,5.52787874162915,40.8046348755528,35.9102311838514,-4.89440369170148,6.30525147081177,66.6350765462623,56.5393107516321,-10.0957657946302,6.69376589228408,87.5423667679752,59.7835695812002,-27.758797186775,7.33014031752451,25.8304416707094,20.6290795677808,-5.20136210292867,6.12809848029983,46.7377318924224,23.8733383973488,-22.8643934950736,6.44175866223932,20.907290221713,3.24425882956808,-17.6630313921449,7.22454241607385
homepos_anchor25,CHL,36,418.512586318737,407.02295622145,-11.4896300972868,5.46824844582487,446.010385626358,430.305727500697,-15.7046581256609,5.49208943924181,460.676259216097,441.18030880014,-19.4959504159574,5.59031882533214,473.755964981493,473.132377513964,-0.623587467529035,5.50481483855321,27.4977993076212,23.2827712792471,-4.21502802837409,5.70007221808387,42.1636728973604,34.1573525786898,-8.00632031867059,6.97074425731171,55.2433786627555,66.1094212925133,10.8660426297578,6.78296027957395,14.6658735897393,10.8745812994428,-3.7912922902965,5.79268009314349,27.7455793551343,42.8266500132662,15.0810706581319,5.82119283581448,13.0797057653951,31.9520687138235,18.8723629484284,5.99706310952792
homepos_anchor25,COL,36,367.281907309305,363.9609959983,-3.32091131100577,4.89907502128576,386.413617420002,386.221103129374,-0.192514290628196,6.49981680555393,422.246500422447,415.970030030207,-6.27647039224001,7.71671312747315,465.407893545267,441.211180762204,-24.196712783063,8.22957808639737,19.1317101106969,22.2601071310745,3.12839702037758,6.53969401749307,54.9645931131416,52.0090340319073,-2.95555908123424,7.97668004115012,98.1259862359611,77.2501847639039,-20.8758014720572,9.33078025899699,35.8328830024447,29.7489269008329,-6.08395610161182,6.26550271820938,78.9942761252642,54.9900776328294,-24.0041984924348,8.49509285871366,43.1613931228195,25.2411507319965,-17.920242390823,8.09571481183718
homepos_anchor25,CZE,36,448.62471408297,426.428398864584,-22.1963152183859,5.6650721738306,488.451551425669,469.223519990551,-19.2280314351181,5.09261338522274,504.863747183455,484.53531171386,-20.3284354695948,4.97889098245716,512.311831099011,493.05522840348,-19.2566026955308,4.82733081737681,39.8268373426988,42.7951211259667,2.96828378326785,5.6693446089628,56.2390331004846,58.1069128492757,1.8678797487911,6.59218679301855,63.6871170160408,66.6268295388959,2.93971252285508,6.88945829331657,16.4121957577858,15.3117917233091,-1.10040403447675,5.32958976012824,23.860279673342,23.8317084129292,-0.0285712604127752,5.73721247329937,7.4480839155562,8.51991668962018,1.07183277406398,5.09476626095431
homepos_anchor25,DEU,36,425.83015526404,407.977166428248,-17.8529888357922,8.38047803949099,483.756041371392,465.668012513465,-18.0880288579268,6.90803854114038,508.513369483626,497.817669516994,-10.6956999666318,6.92625375447787,518.5966488227,513.330151913769,-5.26649690893123,5.64125584009608,57.9258861073513,57.6908460852167,-0.235040022134569,7.48149303683637,82.6832142195859,89.8405030887463,7.15728886916043,8.31783389682247,92.7664935586596,105.352985485521,12.586491926861,9.23092792665813,24.7573281122346,32.1496570035296,7.39232889129499,6.7202135991275,34.8406074513083,47.6621394003039,12.8215319489956,7.4424863428461,10.0832793390737,15.5124823967743,5.42920305770059,7.29943113127127
homepos_anchor25,DNK,36,464.022550507394,430.427598271869,-33.5949522355249,6.27958990272178,494.624419357766,468.308360454343,-26.3160589034231,5.40315352010278,503.669439460862,477.968815135348,-25.7006243255133,5.33925999121461,497.949204569881,468.146064469062,-29.8031401008192,5.95760153715141,30.6018688503718,37.8807621824736,7.2788933321018,7.21267261044332,39.6468889534676,47.5412168634792,7.89432791001161,7.38667348234881,33.9266540624873,37.718466197193,3.79181213470571,7.0624086134712,9.04502010309579,9.6604546810056,0.615434577909809,6.93961480823733,3.32478521211544,-0.16229598528065,-3.48708119739609,6.92030405000094,-5.72023489098035,-9.82275066628625,-4.1025157753059,7.52329714163652
