index,label,n_systems,y2015,se2015,y2018,se2018,y2022,se2022,y2025,se2025
escs,"ESCS, published",34,84.491670973965,0.938734101779488,87.4872308298598,0.903591829107994,92.9893833907125,0.911037518754906,76.2829151729433,0.974145430141834
escs_h4,"ESCS, harmonized (four cycles)",34,81.4215138215412,0.925119429699606,82.0855848098426,0.88270371915627,84.3537002332118,0.904900013384499,82.1563447885228,0.950844136129432
escs_mean4,"ESCS, harmonized (four cycles), no imputation",34,82.0876140186027,0.923801662583742,82.4570603019832,0.893364591097077,84.8977107601019,0.905735872399415,83.0861174712519,0.961648207399153
escs_pca4,"ESCS, harmonized (four cycles), principal component",34,81.1907203423666,0.911296538549298,82.6956610822785,0.882012035665763,85.2080331075732,0.905836706045687,84.0686636910189,0.959477968412629
homepos,"HOMEPOS, published",34,72.0571792989363,0.921556617594712,72.7395420466254,0.891407687469268,88.6724262053828,0.924957306676557,47.5749605737436,0.927771620625581
homepos_h4,"HOMEPOS, harmonized (four cycles)",34,59.9113027227352,0.899437251466446,59.3461205475196,0.877084266633133,67.8120450608137,0.894162411572287,61.7892340174963,0.886476937282911
hisei,HISEI,34,74.1408237769298,0.891239602818073,76.0790382671398,0.857398414148236,75.4443941514356,0.870133595834957,70.8095113786694,0.9062607232014
pared_c,PARED (common scale),34,47.9270719472659,0.875277133074531,48.0035028984424,0.83967799435704,44.534307867567,0.832763826756155,54.86163092597,0.842306258400537
books,Books at home (six categories),34,94.2560185544596,0.899224291140243,95.8303201387889,0.839860763178825,97.6173839104783,0.88787717142603,92.3444942944852,0.911290205951631
