cnt,escs_Q1_change,escs_Q4_change,escs_Q4-Q1_change,escs_Q4-Q1_se,escs_h_Q1_change,escs_h_Q4_change,escs_h_Q4-Q1_change,escs_h_Q4-Q1_se,homepos_Q1_change,homepos_Q4_change,homepos_Q4-Q1_change,homepos_Q4-Q1_se,homepos_h_Q1_change,homepos_h_Q4_change,homepos_h_Q4-Q1_change,homepos_h_Q4-Q1_se
NZL,20.2764603148188,3.66542172441427,-16.6110385904045,6.55915792017021,15.9501229591739,14.0930785800929,-1.857044379081,6.44330793959044,24.317714213217,-5.91478702023699,-30.232501233454,6.40820227879904,12.1718058940597,10.1055236953468,-2.06628219871288,7.20241919945091
LVA,-11.783424987398,-26.3830840654858,-14.5996590780878,5.86326984762968,-15.8362885012561,-21.9278095945839,-6.09152109332774,5.99762408288603,-15.110180483366,-41.1993765181525,-26.0891960347864,5.5074100625254,-31.5223588325328,-26.3695824908579,5.15277634167495,5.36466274186407
CAN,1.01406185269929,-13.0091011101475,-14.0231629628468,5.088229593347,-2.39149901333241,-3.62429790631688,-1.23279889298448,5.32471609833429,8.35835728260264,-28.064718177739,-36.4230754603416,5.51437744102578,-4.5584880487026,-5.40536407771629,-0.846876029013686,5.73529692543214
NOR,-3.83954043011187,-16.9559284624644,-13.1163880323525,6.54924631923998,-10.2097017476942,-2.89408474337927,7.3156170043149,6.61907444837854,13.506100716892,-30.1374837081661,-43.6435844250581,6.28246285199668,-3.4780563977838,-7.58997922192424,-4.11192282414044,7.00525076088746
POL,4.10735215408357,-8.51441061104504,-12.6217627651286,6.99035276625517,-2.81210016635339,-2.08090221810437,0.731197948249019,7.12757527534662,18.2704882802533,-23.2673855623488,-41.537873842602,6.50244534710359,3.72550059015271,-1.16981738428387,-4.89531797443658,6.62447549984496
GBR,12.8003642503196,1.10576403097457,-11.694600219345,7.79975657570857,10.8578903639466,11.5894354362405,0.731545072293841,8.14403074708837,28.8387891742611,-11.6543476544281,-40.4931368286892,7.48485142393256,10.6130398192979,7.24736353321327,-3.36567628608464,8.34739440879651
FIN,-0.363947136087802,-11.7413050257979,-11.3773578897101,5.71695226448027,-6.78081907272224,-1.17054870352661,5.61027036919563,5.29729761549421,23.8657572201097,-31.9346245207602,-55.80038174087,5.38975511533661,4.04897552534572,-8.75275049191464,-12.8017260172604,5.37380447542347
DNK,-8.39224370083815,-19.5473236379206,-11.1550799370825,7.44969799357366,-11.5061126565519,-5.71482504551511,5.79128761103681,6.78681216468728,-7.91174502210174,-32.4345197152057,-24.522774693104,6.50668722199891,-20.0799172062031,-14.7390504046019,5.34086680160118,7.03098256073995
ITA,11.3017292590649,2.96464725269766,-8.33708200636721,7.21229880070951,3.91077847989942,7.82096418978847,3.91018570988905,6.96009706347121,17.0495388015729,-11.7718107067524,-28.8213495083253,6.71345887289029,0.0913324412072711,4.71045684862463,4.61912440741736,6.59259089888978
EST,1.47281223039909,-6.77462980778876,-8.24744203818784,6.40515323943075,-4.5973449283328,-0.128857189449946,4.46848773888286,6.23797378325653,24.7463311318273,-16.826930293577,-41.5732614254043,5.8113470936034,4.53322379063758,-2.51626011753331,-7.04948390817089,5.87129960742357
ESP,-4.49353089360426,-12.589837746759,-8.09630685315477,4.28318102010372,-9.62134418222712,-1.66868515184592,7.9526590303812,4.34452324935488,9.73146077648363,-23.2286777300886,-32.9601385065723,4.87410340897572,-7.33576303654348,-1.81000536806317,5.52575766848031,5.18801732433318
