rule,cnt,gap_2022,gap_2025,change,se
Books: more than 100 vs 25 or fewer,KOR,91.484801810128,81.2080804483267,-10.2767213618013,8.96688558034211
Books: more than 100 vs 25 or fewer,LTU,79.2344328294585,63.983854225263,-15.2505786041954,5.06705601543399
Books: more than 100 vs 25 or fewer,LVA,59.4915452849024,62.0196806964456,2.52813541154325,4.21332560711008
Books: more than 100 vs 25 or fewer,MEX,27.8110690941612,30.7248000768507,2.91373098268957,9.00777111577858
Books: more than 100 vs 25 or fewer,NLD,95.1213861375704,85.2390736473134,-9.88231249025699,7.77974691143206
Books: more than 100 vs 25 or fewer,NOR,75.1963066018611,69.6825471480976,-5.5137594537635,4.32532864703826
Books: more than 100 vs 25 or fewer,NZL,83.8628341816415,82.1308658623235,-1.73196831931801,5.80594377209425
Books: more than 100 vs 25 or fewer,POL,78.070090402777,76.5648114937175,-1.50527890905954,6.06681588523327
Books: more than 100 vs 25 or fewer,PRT,87.8468124022274,79.4935629332281,-8.35324946899931,5.63783604020521
Books: more than 100 vs 25 or fewer,SVK,107.160617138974,106.105818502012,-1.05479863696269,6.79561232156318
Books: more than 100 vs 25 or fewer,SVN,84.136268363824,76.81096851456,-7.32529984926396,4.77774627921653
Books: more than 100 vs 25 or fewer,SWE,88.4260641633622,88.0249858081467,-0.401078355215532,5.17950129535467
Books: more than 100 vs 25 or fewer,TUR,85.6851091222482,86.5780626097835,0.892953487535294,5.06330005632259
Books: more than 100 vs 25 or fewer,USA,89.1996294170597,83.8684552480441,-5.33117416901558,11.2528547855814
Possessions: top vs bottom quartile of the fixed 16-item score,AUS,78.3779879969621,72.2711364800621,-6.10685151690001,6.54879067492286
Possessions: top vs bottom quartile of the fixed 16-item score,AUT,91.6968687470467,85.6883899958312,-6.00847875121548,6.11796412836545
Possessions: top vs bottom quartile of the fixed 16-item score,BEL,97.4033785297532,89.7728629454784,-7.6305155842748,6.87542291244239
Possessions: top vs bottom quartile of the fixed 16-item score,CAN,55.1791802283481,57.1536627368018,1.97448250845366,5.41788731531022
Possessions: top vs bottom quartile of the fixed 16-item score,CHE,98.944880611298,79.6015027294447,-19.3433778818533,6.60130763144324
Possessions: top vs bottom quartile of the fixed 16-item score,CHL,55.3377375762016,60.4398771617786,5.10213958557699,5.93423509007361
Possessions: top vs bottom quartile of the fixed 16-item score,COL,82.7358392353016,81.2700857208171,-1.46575351448456,14.5245297657159
Possessions: top vs bottom quartile of the fixed 16-item score,CZE,75.8205906375819,75.5191334521679,-0.301457185413994,6.16592857425315
Possessions: top vs bottom quartile of the fixed 16-item score,DEU,96.2689515652539,97.332191144191,1.06323957893704,6.65967340443838
Possessions: top vs bottom quartile of the fixed 16-item score,DNK,69.317712562546,74.9091763280169,5.59146376547091,5.90971408038589
Possessions: top vs bottom quartile of the fixed 16-item score,ESP,74.3008002061565,67.6146536815596,-6.68614652459689,4.19864608132674
Possessions: top vs bottom quartile of the fixed 16-item score,EST,62.1175795822867,56.9781292155639,-5.13945036672283,6.50235570603906
Possessions: top vs bottom quartile of the fixed 16-item score,FIN,54.3748374752813,38.6805795061085,-15.6942579691728,5.31012883070236
Possessions: top vs bottom quartile of the fixed 16-item score,FRA,88.2020271025664,79.0568747270048,-9.14515237556157,6.24550307268242
Possessions: top vs bottom quartile of the fixed 16-item score,GBR,64.7709672147006,67.1780462760888,2.40707906138823,7.62378555429032
Possessions: top vs bottom quartile of the fixed 16-item score,GRC,38.2260272282252,35.7361649903348,-2.48986223789041,8.01975669307143
Possessions: top vs bottom quartile of the fixed 16-item score,HUN,95.1220060593774,87.628648645734,-7.49335741364342,7.47079519893804
Possessions: top vs bottom quartile of the fixed 16-item score,IRL,66.8798413862419,69.4931369500691,2.61329556382719,6.53419112806223
Possessions: top vs bottom quartile of the fixed 16-item score,ISL,61.7749790188686,63.1523377392949,1.37735872042629,9.11057394238451
Possessions: top vs bottom quartile of the fixed 16-item score,ISR,92.2697496072949,71.7125355051388,-20.5572141021561,7.61972972953747
Possessions: top vs bottom quartile of the fixed 16-item score,ITA,67.6006105757502,72.0094510775117,4.40884050176152,6.90551736312836
Possessions: top vs bottom quartile of the fixed 16-item score,JPN,39.152032783662,24.2616880632473,-14.8903447204147,10.0920975748694
Possessions: top vs bottom quartile of the fixed 16-item score,KOR,78.928999508939,78.5868095503662,-0.342189958572817,10.1953566101681
Possessions: top vs bottom quartile of the fixed 16-item score,LTU,64.8732617731125,54.4819892675288,-10.3912725055837,6.75369157487528
Possessions: top vs bottom quartile of the fixed 16-item score,LVA,56.8448169587191,37.3909547138747,-19.4538622448444,5.41249876985709
Possessions: top vs bottom quartile of the fixed 16-item score,MEX,40.5422873302638,42.9052052697419,2.36291793947805,9.22891725028682
Possessions: top vs bottom quartile of the fixed 16-item score,NLD,95.398588800719,70.3834930170813,-25.0150957836377,10.3927705435837
Possessions: top vs bottom quartile of the fixed 16-item score,NOR,67.5383497144595,62.2553389534957,-5.28301076096381,6.97459466115488
Possessions: top vs bottom quartile of the fixed 16-item score,NZL,86.9823918682735,81.7758248023449,-5.20656706592865,6.73007574767112
Possessions: top vs bottom quartile of the fixed 16-item score,POL,59.2260275793919,54.0092703715758,-5.2167572078161,7.21579379298395
Possessions: top vs bottom quartile of the fixed 16-item score,PRT,83.4236111812385,76.8195259683961,-6.60408521284239,6.64449096684942
Possessions: top vs bottom quartile of the fixed 16-item score,SVK,89.7580399952524,88.4209681089206,-1.33707188633184,8.94719181182125
Possessions: top vs bottom quartile of the fixed 16-item score,SVN,53.8572677524111,58.2088765726111,4.3516088202,6.12485968871776
Possessions: top vs bottom quartile of the fixed 16-item score,SWE,90.7245830228374,67.1695138816343,-23.5550691412031,6.77857775947784
Possessions: top vs bottom quartile of the fixed 16-item score,TUR,46.6001699162901,47.8333830350606,1.23321311877049,14.1013445182915
Possessions: top vs bottom quartile of the fixed 16-item score,USA,78.3407526573857,75.8487620772518,-2.49199058013397,11.611504291306
Occupation and books,AUS,116.146104499654,105.723984368389,-10.4221201312647,5.30836828431755
Occupation and books,AUT,122.472713865751,106.037101181431,-16.4356126843194,5.84654057309491
Occupation and books,BEL,124.448275683037,117.385087223654,-7.06318845938307,6.44619411136073
