index,label,n_systems,y2015,se2015,y2018,se2018,y2022,se2022,y2025,se2025
escs,"ESCS, published",34,82.7886208355604,0.897632491920043,86.7871088476194,0.900368315735533,93.939325033187,0.83676997726273,82.8461608344283,0.956685309046374
escs_h4,"ESCS, harmonized (four cycles)",34,80.7606550558157,0.880378845588517,83.1892067559838,0.892868768179478,85.2045727597304,0.825560231134274,87.0087637933287,0.938526761637597
escs_mean4,"ESCS, harmonized (four cycles), no imputation",34,81.2371359155285,0.881416583207658,83.4784156677326,0.894164659777801,85.6794195773265,0.824440494951355,87.8737341191002,0.938369575039284
escs_pca4,"ESCS, harmonized (four cycles), principal component",34,80.6627719949175,0.86813845431737,83.4477641609228,0.887282640119959,86.064220523993,0.822397067158623,88.6830249353876,0.947032378495198
homepos,"HOMEPOS, published",34,69.2685269082144,0.881034177642411,73.3897368823896,0.877259542726232,90.227485722802,0.825402378113672,54.788807978192,0.889430696279479
homepos_h4,"HOMEPOS, harmonized (four cycles)",34,59.9248419700722,0.85463819156253,62.4984572729646,0.871670169990524,68.9469574591834,0.790991287422434,65.2405980717249,0.843689629716236
hisei,HISEI,34,72.3981651062995,0.846498396913798,74.2181895147018,0.844754927424973,75.6742067232047,0.787651689859701,73.9892108293125,0.872070926903857
pared_c,PARED (common scale),34,48.8630085827704,0.851546411210012,49.7788760908017,0.850690532315105,45.429203231859,0.736638370253616,58.4282888643624,0.808301045445153
books,Books at home (six categories),34,87.0053577345633,0.84072530061194,86.1891058722044,0.834015793785708,89.8844495057047,0.799585161693145,87.0217380994499,0.879451689121992
