subscale,r_score,r_homepos_pub,r_homepos_har,gap_q4_q1
"Cultural: books, book types, instruments, art",0.3662439291901323,0.7647859193837381,0.5446832449646382,88.85770158144723
"Living conditions: own room, internet, cars, bathrooms, toilets",0.1712719727235045,0.6398394226501298,0.7896660013138933,40.139344860740785
"Technology: computer, software, phone, devices",0.13872846790914362,0.7391718233396299,0.7520582182547053,32.7384427451083
