cnt,escs_Q1_change,escs_Q4_change,escs_Q4-Q1_change,escs_Q4-Q1_se,escs_h_Q1_change,escs_h_Q4_change,escs_h_Q4-Q1_change,escs_h_Q4-Q1_se,homepos_Q1_change,homepos_Q4_change,homepos_Q4-Q1_change,homepos_Q4-Q1_se,homepos_h_Q1_change,homepos_h_Q4_change,homepos_h_Q4-Q1_change,homepos_h_Q4-Q1_se
ESP,-10.492019856964362,-24.16698477330044,-13.674964916336153,4.033393780045848,-15.18009836310796,-15.025773720898542,0.154324642209346,4.0191772898592335,2.774297052826625,-35.15797617826047,-37.93227323108698,4.38263050335549,-13.008714716780844,-16.473319762593746,-3.4646050458128457,4.439784465100242
CAN,-6.305642521325751,-19.94922102141834,-13.6435785000927,4.534340206617296,-9.685015469474308,-10.87949447383562,-1.1944790043614404,4.612459588119216,0.7041580458270573,-33.89985781346434,-34.604015859291536,4.811300326010794,-12.28026970277142,-11.6363280375748,0.6439416651966923,4.970320152229455
FIN,-8.402954007561164,-20.693475482193435,-12.290521474632456,4.685665106781923,-14.83898303891391,-10.81859779893648,4.020385239977429,4.367293701641341,9.357434014562102,-35.449418520940185,-44.80685253550224,4.427976275191143,-6.2801966891446455,-16.53454808499282,-10.254351395848204,4.489755250771887
USA,3.825262846343662,-5.189727868394471,-9.014990714738246,18.569562939418265,-2.5223830927763515,3.5241828418986643,6.046565934675044,19.204495673317183,5.285927587774893,-22.428035571268254,-27.71396315904312,14.944649527788853,-0.6714218602648998,-6.112726034884076,-5.441304174619191,16.455259139466904
KOR,-5.318880000255092,-12.39660877123572,-7.077728770980528,9.773946857752916,-14.744791722623006,-6.51500970916743,8.229782013455463,9.275857918102972,9.134684485778166,-16.16107524111635,-25.29575972689456,10.641690421347535,-7.114025666607176,-3.670211235630177,3.4438144309770564,9.891405572798424
ITA,0.933102004444322,-5.154986552595062,-6.088088557039342,7.55930092943644,-6.056611723488345,-0.5630377491654031,5.493573974323027,7.291646769553187,3.7486042080703896,-15.458635601192327,-19.207239809262745,6.982677687202168,-10.144838645347193,-2.017472640521192,8.127366004826072,6.511202607872008
EST,-4.001289097798406,-9.322497834800744,-5.321208737002294,6.231583616952272,-8.411422454619014,-2.5289611095149667,5.882461345104133,6.064664968796783,16.53523946368813,-18.85058798326133,-35.385827446949385,5.453525813717548,-1.9922189811629776,-4.878278336378003,-2.886059355215025,5.620590399576895
NLD,-7.285984001276745,-11.54149473265818,-4.255510731381335,8.678668414216002,-5.2141105363200495,-6.903851345892917,-1.6897408095729247,8.653181663989457,10.003358509710438,-36.06974802837215,-46.073106538082456,8.154368297891434,17.676706409133374,-18.29736090417225,-35.97406731330564,8.58936581969488
NOR,-18.450962816038555,-20.905238828967924,-2.454276012929256,5.825730852374638,-22.85204430841065,-9.869700595329846,12.982343713080809,5.962187869943335,0.6314553906465221,-34.80865170046661,-35.44010709111315,5.9825321565177125,-14.36288517658295,-16.01366637767495,-1.6507812010919451,6.463997498338711
JPN,-8.081404072149041,-10.105584763904858,-2.02418069175576,9.648944989695233,-15.14457654515661,-0.1559167131254071,14.98865983203116,9.7099782882692,5.706928145960092,-34.510913043592154,-40.2178411895523,7.886764843587987,-9.378019824669993,-9.989860314762495,-0.6118404900925754,8.58263991787436
MEX,-6.537222499278641,-7.820424694032965,-1.28320219475426,5.9501695767355525,-8.560915186285172,-6.025206562378457,2.535708623906672,6.058202112986495,2.174376463946487,-17.757829483858586,-19.93220594780498,6.279646131728561,-5.825291603503217,-9.442994749849106,-3.61770314634569,6.110406456595262
IRL,-10.529284519300916,-11.69495181622267,-1.165667296921967,5.258624801000086,-13.357053756374055,-8.293489495677704,5.063564260696438,5.063987821202944,-3.787982813231338,-23.38909611994353,-19.601113306712364,5.463562218416237,-13.688258097698792,-12.54959791144455,1.1386601862542918,5.726641727432046
PRT,-11.108828990991752,-12.260743970384963,-1.151914979393197,6.762042980448507,-12.19231903356814,-6.60693459361903,5.585384439948953,6.781408444947091,-1.9442861605127175,-22.57017640353638,-20.62589024302366,7.582137318676928,-8.595377992671104,-12.661033678365982,-4.065655685694864,6.757323400112671
COL,-1.1888728002571156,-1.657350123416677,-0.4684773231595613,9.249389483545936,-2.9277111487372736,2.6593886462008527,5.587099794938126,9.881850754087438,3.058045426742865,-8.837408218752557,-11.895453645495364,8.216373432980857,-1.3574837550860366,-3.777710260554727,-2.42022650546852,7.949028079911245
DEU,-11.13444765949231,-10.90735124628486,0.2270964132075335,6.920399873168733,-14.691900167766107,-2.945261216613744,11.74663895115225,6.772790104243478,2.2022914572437458,-22.382781209299083,-24.5850726665429,7.642683989512553,-12.365372193870826,-4.4939513047551145,7.87142088911574,7.212560993961626
GBR,-6.0296080311129,-5.732391479626813,0.2972165514859881,8.185941659669156,-7.301521431870981,3.6501768390591,10.951698270930066,8.271979052819278,10.901944246418964,-19.92103507819138,-30.82297932461033,7.10875883627219,-6.1128053083596114,-3.032775781323608,3.0800295270359186,7.921750345778157
CHL,-6.150253646543774,-5.563539138096587,0.5867145084471161,6.427389737508871,-10.718401715186417,-1.6875517299694138,9.030849985216946,6.325512380434005,2.2964045672506472,-17.774109259341003,-20.070513826591583,5.938451963369126,-7.0213929156566905,-4.387754138801029,2.633638776855598,5.602952914893305
GRC,-9.270286928030371,-8.218994385235078,1.0512925427952098,6.806155464045838,-13.12288998959076,-0.1342899361541754,12.988600053436471,6.807698096295287,6.7271622587767865,-22.507130262217743,-29.23429252099445,5.871888792988516,-8.329910488903465,-5.7246986271088645,2.6052118617945013,5.992223643417005
TUR,4.31385027525414,18.271861323769823,13.9580110485157,7.0832307397486,-0.8870089562864223,22.60608983006813,23.49309878635449,6.952221114102656,21.59410174331566,-8.333361676999175,-29.92746342031484,7.200826761523823,6.895965906053448,9.165529872075467,2.2695639660220195,7.76884827996369
