rule,cnt,gap_2022,gap_2025,change,se
Occupation and books,CZE,153.12405668453783,129.0417200600228,-24.082336624515023,8.163755483002051
Occupation and books,DEU,148.63137348687002,154.00994941547262,5.378575928602601,8.363099955950085
Occupation and books,DNK,106.78026240232671,104.44915095552764,-2.3311114467990706,9.224813934248168
Occupation and books,ESP,100.78737455647702,96.85385976677992,-3.9335147896970994,4.772858815827194
Occupation and books,EST,104.88644439325307,101.25743253456132,-3.6290118586917544,6.5440347710142115
Occupation and books,FIN,112.31531120728282,111.79492485369217,-0.5203863535906521,6.2678602885181665
Occupation and books,FRA,140.78349903997682,123.29738106317305,-17.48611797680377,7.247610655822127
Occupation and books,GBR,121.91940940420628,122.73653798293344,0.8171285787271643,7.547670961068791
Occupation and books,GRC,102.59713585855056,102.46475144439441,-0.13238441415614943,7.05571137250626
Occupation and books,HUN,150.26204665311258,136.10521164254004,-14.156835010572536,8.201916845515345
Occupation and books,IRL,106.01315466570236,102.12445841285853,-3.888696252843829,7.033914823624881
Occupation and books,ISL,105.1260180038488,99.26835597028425,-5.8576620335645515,10.91750484366767
Occupation and books,ISR,130.12742530601344,114.52101172170285,-15.606413584310587,10.475782591596852
Occupation and books,ITA,105.1970919792499,101.10249659592719,-4.094595383322712,7.748973838039486
Occupation and books,JPN,78.53563726608283,94.77123655923998,16.23559929315715,10.409403982464992
Occupation and books,KOR,98.69044867866559,95.93591592317287,-2.7545327554927184,12.408686835821777
Occupation and books,LTU,103.62789814144477,95.27765604331898,-8.35024209812579,7.675248743484913
Occupation and books,LVA,96.06129437650213,91.22029715387359,-4.840997222628545,6.8233750840948355
Occupation and books,MEX,71.23762685217461,75.78764274350522,4.550015891330602,10.840958795857825
Occupation and books,NLD,145.87650094860362,136.34513221620927,-9.531368732394355,9.419999580383863
Occupation and books,NOR,111.89893936112055,108.81001167244753,-3.0889276886730244,7.553306170295877
Occupation and books,NZL,130.7799188173938,129.13861962073435,-1.6412991966594461,7.916905446072042
Occupation and books,POL,108.84310983638709,110.06765333472909,1.2245434983420012,7.434870289593071
Occupation and books,PRT,112.11726818253763,104.3452334548424,-7.772034727695228,7.866706681200066
