group,n_systems,pct_2022,pct_2025,mean_2022,mean_2025,change,se
Parents with tertiary education (16 years),36,55.102606486661315,51.630916480819494,506.72812823217544,516.0413493027102,9.313221070534723,0.7797351319872886
Parents with 12 years or fewer,36,33.5970374567842,38.70010035311177,462.0968724337555,461.7238838927274,-0.3729885410281213,0.7154551652945038
HISEI >= 60,36,45.36251078022438,48.18445202572761,521.4107028048038,522.7964279838649,1.385725179061069,0.7460069723656054
HISEI < 35,36,29.989021243086583,26.98376078002574,453.1725889106483,454.27217228939287,1.099583378744569,0.7506837304205116
More than 100 books,36,34.20487551956057,33.455329992887755,528.0070789995674,525.4379208376585,-2.5691581619089447,0.8447541920930168
25 books or fewer,36,36.46439257217136,37.74049989902637,440.6961748324822,440.9866861768298,0.2905113443475784,0.8026859722019751
No valid ESCS,34,3.770474317841673,8.122075557092924,438.6413061249283,404.2094579872959,-34.431848137632414,2.2662975960498346
Valid ESCS,36,96.22952568215833,91.87792444290707,488.4771706209249,489.86608372419795,1.3889131032730688,0.637053471142694
