index,label,n_systems,y2015,se2015,y2018,se2018,y2022,se2022,y2025,se2025
escs,"ESCS, published",34,84.48702371629903,0.9055414353816437,87.48583880623808,0.887333121961228,92.98148324194791,0.8451591025351609,76.28291517294318,0.9590414750056089
escs_h4,"ESCS, harmonised (four cycles)",34,82.10112715200374,0.9092416639415414,82.98618071514501,0.8923736784453055,85.73182154018298,0.8516784694858867,82.96171272593027,1.0079099538227825
escs_mean4,"ESCS, harmonised (four cycles), no imputation",34,82.75342965336247,0.9115332490843178,83.24360590153104,0.8934351144038616,86.23867388165385,0.8593850620434993,84.33633114819666,1.0010095275992559
escs_pca4,"ESCS, harmonised (four cycles), principal component",34,81.77381224924841,0.8932782995873573,83.60198951030996,0.8797721892845437,86.46100324882725,0.8438986250318663,85.08735508900992,0.962247759016267
homepos,"HOMEPOS, published",34,72.05562743519772,0.8598173315050007,72.73809445503011,0.8543122278256328,88.67486618063933,0.9598871904784897,47.57496057374351,0.8798274806920648
homepos_h4,"HOMEPOS, harmonised (four cycles)",34,59.517338759132954,0.9179628976082744,59.025544481314796,0.9198161018276151,68.51268356883932,1.0106689632963595,63.132152582206615,0.8836467820853613
hisei,HISEI,34,74.20227533640377,0.8569248058308989,76.14121001350458,0.8641012777616791,75.3504011993225,0.8837998881690795,70.88068026238787,0.9441220796326592
pared_c,PARED (common scale),34,48.64598426927442,0.8784021113825587,47.82487568471387,0.7516717093764341,43.86508383242995,0.7871003627021174,54.90918390974467,0.7709831072687903
books,Books at home (six categories),34,94.2160521965437,0.9340117914970768,95.7960329519415,0.819667576318527,97.33378052299926,0.8913515790519662,92.41704371064877,0.9089635365901824
