rule,cnt,gap_2022,gap_2025,change,se
Occupation and books,GBR,109.85574019536747,100.57905843161018,-9.276681763757296,7.443253755675459
Occupation and books,GRC,101.60044261740441,96.908299381799,-4.692143235605414,7.7230148610245895
Occupation and books,HUN,153.49588612503834,122.5011704825408,-30.99471564249754,8.512510477445197
Occupation and books,IRL,105.63780768807881,101.50561245095116,-4.132195237127647,6.968069325117263
Occupation and books,ISL,115.11852997965676,101.26249852202798,-13.856031457628774,11.737006395759552
Occupation and books,ISR,150.0807554451821,118.76303742729128,-31.31771801789081,10.398999762346541
Occupation and books,ITA,97.50873928898315,98.80387777685544,1.2951384878722934,7.3540623791202435
Occupation and books,JPN,82.34387505261853,90.40907613398677,8.065201081368244,10.342807855168164
Occupation and books,KOR,98.488375839013,93.67529523430846,-4.813080604704538,12.934088977616332
Occupation and books,LTU,102.84415140992685,93.79892404852586,-9.04522736140099,8.60732230472094
Occupation and books,LVA,101.56755777906581,88.63623192815672,-12.93132585090909,6.826184039433397
Occupation and books,MEX,82.19765850392798,76.20273725870538,-5.994921245222599,12.433140199508292
Occupation and books,NLD,138.18202733848813,125.91997439705383,-12.262052941434291,9.7534938177782
Occupation and books,NOR,114.01377319662326,105.8148178579889,-8.198955338634363,8.649298939339122
Occupation and books,NZL,121.00434828213604,118.1516971205155,-2.8526511616205426,8.460509130712769
Occupation and books,POL,114.86511363429437,111.94861565926733,-2.916497975027042,8.456250398049836
Occupation and books,PRT,107.39977380740416,97.14809442739241,-10.251679380011751,7.500125258213097
Occupation and books,SVK,143.68506104691136,134.24737086765452,-9.437690179256833,8.518178896274238
Occupation and books,SVN,115.16745167561069,111.1508207637502,-4.016630911860489,7.749031235222687
Occupation and books,SWE,130.28684906764857,131.44780224431355,1.1609531766649752,8.346566623534242
Occupation and books,TUR,104.10719180123635,101.80834189801055,-2.2988499032258005,6.404695744241507
Occupation and books,USA,123.50198421148541,133.56031858955734,10.058334378071933,16.531288773405482
"Occupation, education and books",AUS,123.07951844845589,110.98092565054962,-12.098592797906264,8.410000076264437
"Occupation, education and books",AUT,135.9297174180095,124.92939612228773,-11.000321295721761,8.929412178089907
"Occupation, education and books",BEL,126.7454711510059,109.94066322046108,-16.804807930544825,8.852646382188084
"Occupation, education and books",CAN,102.67039378343652,102.50757102710031,-0.16282275633621168,8.9958801031787
"Occupation, education and books",CHE,140.39762257433767,115.68187255811577,-24.715750016221904,9.757661517007017
"Occupation, education and books",CHL,102.37231676032427,99.37807799041055,-2.9942387699137214,9.89769241983775
"Occupation, education and books",COL,137.04966139989688,113.3026825607488,-23.74697883914807,15.280733958884804
"Occupation, education and books",CZE,151.41073017736778,114.05760588157655,-37.35312429579123,8.639086109045174
