index,label,n_systems,y2015,se2015,y2018,se2018,y2022,se2022,y2025,se2025
escs,"ESCS, published",34,82.78245610887826,0.7738210934931523,86.78701092024846,0.93573241243186,93.93543217816256,0.7936277556119256,82.84616083442823,0.9179099375007258
escs_h4,"ESCS, harmonised (four cycles)",34,81.27344672917818,0.7944523625534727,83.79898442795061,0.9345687133499448,86.3786098308897,0.8089098248004094,87.69240015244273,0.9492418988740776
escs_mean4,"ESCS, harmonised (four cycles), no imputation",34,81.85117227135336,0.7617796607136029,84.06061322518467,0.953300089096758,86.77925479979942,0.8096853627991102,88.92817684145811,0.9468534985878229
escs_pca4,"ESCS, harmonised (four cycles), principal component",34,81.1350680199769,0.7599728708607572,84.23997773543051,0.9562238034125715,87.02097978609001,0.8188021230732538,89.60432373962011,0.9293462352031586
homepos,"HOMEPOS, published",34,69.26937948224426,0.7968074936523104,73.38848003889488,0.8418580089952342,90.22800250286716,0.7482982588400868,54.78880797819204,0.8965141704705832
homepos_h4,"HOMEPOS, harmonised (four cycles)",34,59.6193321351602,0.8047871683217717,62.257917290490425,0.9393436800602517,69.43432074244052,0.851795825134199,66.2438288303852,0.8363489688154377
hisei,HISEI,34,72.34203027178654,0.7874300852990499,74.27669185973517,0.8556983028927774,75.57198174380135,0.783092132990696,74.11902322574869,0.870791339754777
pared_c,PARED (common scale),34,49.206862561717074,0.7815138659750407,49.50947261360108,0.8423666562960241,45.14009307991962,0.6920259013816807,58.49229863254025,0.7487549670262188
books,Books at home (six categories),34,86.90672574970037,0.7775181317597503,86.16619841265067,0.8693748950109431,89.90415651276442,0.7781918088163153,87.29774581699033,0.9200974762709544
